uri,text
http://rdaregistry.info/Elements/u/P60996,is prominent member of agent of 
http://rdaregistry.info/Elements/u/P60973,is place of residence of 
http://rdaregistry.info/Elements/u/P60218,is evaluated in 
http://rdaregistry.info/Elements/u/P60180,is adapted as choreography 
http://rdaregistry.info/Elements/u/P60060,has degree granting institution 
http://rdaregistry.info/Elements/u/P61070,is transformation of 
http://rdaregistry.info/Elements/u/P61008,has related agent of resource 
http://rdaregistry.info/Elements/u/P61074,is transformation by genre of 
http://rdaregistry.info/Elements/u/P61021,has related timespan of agent 
http://rdaregistry.info/Elements/u/P60474,is finding aid for 
http://rdaregistry.info/Elements/u/P61026,has related nomen of nomen 
http://rdaregistry.info/Elements/u/P60929,is name of place of 
http://rdaregistry.info/Elements/u/P61071,has transformation by style 
http://rdaregistry.info/Elements/u/P60449,has director 
http://rdaregistry.info/Elements/u/P60114,is variations based on 
http://rdaregistry.info/Elements/u/P60238,is digest of 
http://rdaregistry.info/Elements/u/P60111,is dubbed version of 
http://rdaregistry.info/Elements/u/P60120,is remade as 
http://rdaregistry.info/Elements/u/P60045,has respondent 
http://rdaregistry.info/Elements/u/P60158,P60158 
http://rdaregistry.info/Elements/u/P60315,has numeric designation of musical resource 
http://rdaregistry.info/Elements/u/P60966,is place of capture of 
http://rdaregistry.info/Elements/u/P60512,has address of agent 
http://rdaregistry.info/Elements/u/P60613,is translator of 
http://rdaregistry.info/Elements/u/P60655,is composer of 
http://rdaregistry.info/Elements/u/P61050,has sounds 
http://rdaregistry.info/Elements/u/P60316,has subseries 
http://rdaregistry.info/Elements/u/P60424,has designer 
http://rdaregistry.info/Elements/u/P60075,has date of usage 
http://rdaregistry.info/Elements/u/P60883,is audio producer of 
http://rdaregistry.info/Elements/u/P60744,is adapted as video game 
http://rdaregistry.info/Elements/u/P60461,has judge 
http://rdaregistry.info/Elements/u/P60980,is date of establishment of 
http://rdaregistry.info/Elements/u/P60887,is dubbing director of 
http://rdaregistry.info/Elements/u/P60708,is librettist of 
http://rdaregistry.info/Elements/u/P61006,is binding of resource of 
http://rdaregistry.info/Elements/u/P60574,is absorption of 
http://rdaregistry.info/Elements/u/P60850,is organizer of 
http://rdaregistry.info/Elements/u/P61001,is part of place 
http://rdaregistry.info/Elements/u/P60647,is presenter of 
http://rdaregistry.info/Elements/u/P60265,has motion picture screenplay 
http://rdaregistry.info/Elements/u/P60064,P60064 
http://rdaregistry.info/Elements/u/P61017,has related timespan of timespan 
http://rdaregistry.info/Elements/u/P61053,has transformation by extension plan 
http://rdaregistry.info/Elements/u/P60378,has animator 
http://rdaregistry.info/Elements/u/P60884,is audio engineer of 
http://rdaregistry.info/Elements/u/P60967,is place of death of 
http://rdaregistry.info/Elements/u/P60374,has other agent associated with resource (Deprecated) 
http://rdaregistry.info/Elements/u/P60181,has errata 
http://rdaregistry.info/Elements/u/P60741,is choreography for 
http://rdaregistry.info/Elements/u/P60515,has title proper 
http://rdaregistry.info/Elements/u/P60932,is variant name of timespan of 
http://rdaregistry.info/Elements/u/P60743,is graphic novelization of 
http://rdaregistry.info/Elements/u/P60993,is place associated with agent of (Deprecated) 
http://rdaregistry.info/Elements/u/P60059,has regional encoding 
http://rdaregistry.info/Elements/u/P60670,is publisher of 
http://rdaregistry.info/Elements/u/P60721,is adapted as musical theatre 
http://rdaregistry.info/Elements/u/P60888,is music programmer of 
http://rdaregistry.info/Elements/u/P60203,is abstracted as 
http://rdaregistry.info/Elements/u/P60534,has ISSN 
http://rdaregistry.info/Elements/u/P60299,is preservation facsimile of 
http://rdaregistry.info/Elements/u/P60919,has identifier for entity 
http://rdaregistry.info/Elements/u/P60870,is editorial director of 
http://rdaregistry.info/Elements/u/P60604,is curator of 
http://rdaregistry.info/Elements/u/P60018,is onscreen presenter of 
http://rdaregistry.info/Elements/u/P60267,has radio script 
http://rdaregistry.info/Elements/u/P61025,has related nomen of place 
http://rdaregistry.info/Elements/u/P60233,is television screenplay based on 
http://rdaregistry.info/Elements/u/P60413,has caster 
http://rdaregistry.info/Elements/u/P60469,is electronic reproduction of 
http://rdaregistry.info/Elements/u/P61072,is transformation by style of 
http://rdaregistry.info/Elements/u/P60935,has name of timespan 
http://rdaregistry.info/Elements/u/P60947,is name of entity of 
http://rdaregistry.info/Elements/u/P60523,has place of origin of resource 
http://rdaregistry.info/Elements/u/P60288,is review of 
http://rdaregistry.info/Elements/u/P60753,has book artist 
http://rdaregistry.info/Elements/u/P60810,is writer of foreword of (Deprecated) 
http://rdaregistry.info/Elements/u/P60383,has musical director 
http://rdaregistry.info/Elements/u/P60144,has dancer 
http://rdaregistry.info/Elements/u/P60411,has braille embosser 
http://rdaregistry.info/Elements/u/P60196,is accompanied by 
http://rdaregistry.info/Elements/u/P60258,is filmed with 
http://rdaregistry.info/Elements/u/P60637,is book designer of 
http://rdaregistry.info/Elements/u/P61094,has civil defendant 
http://rdaregistry.info/Elements/u/P60022,is moderator of 
http://rdaregistry.info/Elements/u/P60934,is variant access point for entity of 
http://rdaregistry.info/Elements/u/P60714,has whole-part resource relationship with (Deprecated) 
http://rdaregistry.info/Elements/u/P60701,is consultant of 
http://rdaregistry.info/Elements/u/P60986,is date of usage of 
http://rdaregistry.info/Elements/u/P60242,is arrangement of 
http://rdaregistry.info/Elements/u/P60440,has producer of unpublished resource 
http://rdaregistry.info/Elements/u/P60652,is programmer of 
http://rdaregistry.info/Elements/u/P60417,has collotyper 
http://rdaregistry.info/Elements/u/P60163,has place of publication 
http://rdaregistry.info/Elements/u/P61073,has transformation by genre 
http://rdaregistry.info/Elements/u/P60472,has epoch 
http://rdaregistry.info/Elements/u/P60698,is defendant of 
http://rdaregistry.info/Elements/u/P60939,has name of entity 
http://rdaregistry.info/Elements/u/P60955,has opus number 
http://rdaregistry.info/Elements/u/P61038,has related entity of entity 
http://rdaregistry.info/Elements/u/P60656,is inventor of 
http://rdaregistry.info/Elements/u/P60918,is authorized access point for entity of 
http://rdaregistry.info/Elements/u/P60812,is sound designer of 
http://rdaregistry.info/Elements/u/P60725,has video music 
http://rdaregistry.info/Elements/u/P61079,is contributor agent to performance of 
http://rdaregistry.info/Elements/u/P60733,has predecessor of split 
http://rdaregistry.info/Elements/u/P60702,is autographer of 
http://rdaregistry.info/Elements/u/P61109,is duration of 
http://rdaregistry.info/Elements/u/P60386,has art director 
http://rdaregistry.info/Elements/u/P60664,is architect of 
http://rdaregistry.info/Elements/u/P60666,is production designer of 
http://rdaregistry.info/Elements/u/P60848,has referential resource relationship with 
http://rdaregistry.info/Elements/u/P60644,is etcher of 
http://rdaregistry.info/Elements/u/P60231,is screenplay based on 
http://rdaregistry.info/Elements/u/P60669,is manufacturer of 
http://rdaregistry.info/Elements/u/P61030,has related resource of nomen 
http://rdaregistry.info/Elements/u/P60444,has publisher 
http://rdaregistry.info/Elements/u/P60889,has audio producer 
http://rdaregistry.info/Elements/u/P60283,is screenplay for television program 
http://rdaregistry.info/Elements/u/P61023,has related nomen of resource 
http://rdaregistry.info/Elements/u/P60393,has editor 
http://rdaregistry.info/Elements/u/P60896,has DJ 
http://rdaregistry.info/Elements/u/P61158,is fingerprint of 
http://rdaregistry.info/Elements/u/P60260,is adapted as 
http://rdaregistry.info/Elements/u/P61054,is transformation by extension plan of 
http://rdaregistry.info/Elements/u/P60309,is indexing for 
http://rdaregistry.info/Elements/u/P60092,has seller 
http://rdaregistry.info/Elements/u/P61103,is research supervisor of 
http://rdaregistry.info/Elements/u/P60726,is music for video 
http://rdaregistry.info/Elements/u/P60161,has place of production 
http://rdaregistry.info/Elements/u/P60624,is contributor agent of still image of 
http://rdaregistry.info/Elements/u/P60814,is lighting designer of 
http://rdaregistry.info/Elements/u/P60110,is adapted as motion picture 
http://rdaregistry.info/Elements/u/P60313,has related resource of resource 
http://rdaregistry.info/Elements/u/P60827,is commissioning body of 
http://rdaregistry.info/Elements/u/P60686,has successor 
http://rdaregistry.info/Elements/u/P60925,is variant title of resource of 
http://rdaregistry.info/Elements/u/P61047,has text work 
http://rdaregistry.info/Elements/u/P61076,is static version of 
http://rdaregistry.info/Elements/u/P60206,has catalogue 
http://rdaregistry.info/Elements/u/P60389,has writer of preface (Deprecated) 
http://rdaregistry.info/Elements/u/P60480,is replacement of 
http://rdaregistry.info/Elements/u/P60527,has date of resource 
http://rdaregistry.info/Elements/u/P60931,is name of timespan of 
http://rdaregistry.info/Elements/u/P61045,is lyrics for 
http://rdaregistry.info/Elements/u/P60576,is continuation of 
http://rdaregistry.info/Elements/u/P60179,has preservation facsimile 
http://rdaregistry.info/Elements/u/P60650,is illuminator of 
http://rdaregistry.info/Elements/u/P60304,is libretto based on 
http://rdaregistry.info/Elements/u/P60856,is student at 
http://rdaregistry.info/Elements/u/P60240,has issue 
http://rdaregistry.info/Elements/u/P60262,has finding aid 
http://rdaregistry.info/Elements/u/P61020,has related timespan of resource 
http://rdaregistry.info/Elements/u/P60162,has place of manufacture 
http://rdaregistry.info/Elements/u/P60601,is appellee of 
http://rdaregistry.info/Elements/u/P60631,is custodian of 
http://rdaregistry.info/Elements/u/P60524,has date of establishment 
http://rdaregistry.info/Elements/u/P61063,has carrier version 
http://rdaregistry.info/Elements/u/P60269,has video screenplay 
http://rdaregistry.info/Elements/u/P60912,is title of resource of 
http://rdaregistry.info/Elements/u/P60076,has period of activity of agent 
http://rdaregistry.info/Elements/u/P60866,has trustee 
http://rdaregistry.info/Elements/u/P60025,is instrumentalist of 
http://rdaregistry.info/Elements/u/P60832,is inspired by 
http://rdaregistry.info/Elements/u/P61078,is contributor agent to amalgamation of 
http://rdaregistry.info/Elements/u/P60247,is absorbed by 
http://rdaregistry.info/Elements/u/P60217,has facsimile 
http://rdaregistry.info/Elements/u/P60325,has place associated with agent (Deprecated) 
http://rdaregistry.info/Elements/u/P60253,is appendix to 
http://rdaregistry.info/Elements/u/P60189,is freely translated as 
http://rdaregistry.info/Elements/u/P60707,is lyricist of 
http://rdaregistry.info/Elements/u/P60312,is parody of 
http://rdaregistry.info/Elements/u/P60658,is photographer of 
http://rdaregistry.info/Elements/u/P60705,is sculptor of 
http://rdaregistry.info/Elements/u/P60396,has contributor agent of still image 
http://rdaregistry.info/Elements/u/P60228,is novelization of 
http://rdaregistry.info/Elements/u/P60230,is television adaptation of 
http://rdaregistry.info/Elements/u/P60419,has presenter 
http://rdaregistry.info/Elements/u/P60427,has inventor 
http://rdaregistry.info/Elements/u/P60833,is inspiration for 
http://rdaregistry.info/Elements/u/P61034,has related entity of resource 
http://rdaregistry.info/Elements/u/P60235,is radio script based on 
http://rdaregistry.info/Elements/u/P60835,is participant in treaty of 
http://rdaregistry.info/Elements/u/P60493,has other title information 
http://rdaregistry.info/Elements/u/P60208,has concordance 
http://rdaregistry.info/Elements/u/P60239,is analysis of 
http://rdaregistry.info/Elements/u/P60216,is expanded as 
http://rdaregistry.info/Elements/u/P60465,has consultant 
http://rdaregistry.info/Elements/u/P60259,is supplement to 
http://rdaregistry.info/Elements/u/P60390,has writer of added commentary (Deprecated) 
http://rdaregistry.info/Elements/u/P60399,has stage director 
http://rdaregistry.info/Elements/u/P60985,is date of termination of 
http://rdaregistry.info/Elements/u/P60294,is expanded version of 
http://rdaregistry.info/Elements/u/P60268,has television screenplay 
http://rdaregistry.info/Elements/u/P60692,is binder of 
http://rdaregistry.info/Elements/u/P60273,is paraphrased as 
http://rdaregistry.info/Elements/u/P60354,is adapted as television program 
http://rdaregistry.info/Elements/u/P60430,has interviewer 
http://rdaregistry.info/Elements/u/P60052,has identifier for resource 
http://rdaregistry.info/Elements/u/P60970,is place of origin of resource of 
http://rdaregistry.info/Elements/u/P60988,is plate number for notated music of 
http://rdaregistry.info/Elements/u/P61111,is abbreviated title of 
http://rdaregistry.info/Elements/u/P60455,has dedicatee 
http://rdaregistry.info/Elements/u/P60426,has composer 
http://rdaregistry.info/Elements/u/P61123,is equivalent to 
http://rdaregistry.info/Elements/u/P60066,has collector 
http://rdaregistry.info/Elements/u/P60432,has interviewee 
http://rdaregistry.info/Elements/u/P60475,has sculptor 
http://rdaregistry.info/Elements/u/P60623,is recording engineer of 
http://rdaregistry.info/Elements/u/P60684,has product of merger 
http://rdaregistry.info/Elements/u/P60150,has instrumentalist 
http://rdaregistry.info/Elements/u/P60118,has incidental music 
http://rdaregistry.info/Elements/u/P60324,has date associated with agent 
http://rdaregistry.info/Elements/u/P60930,has preferred name of timespan 
http://rdaregistry.info/Elements/u/P60841,is makeup artist of 
http://rdaregistry.info/Elements/u/P61087,aggregates 
http://rdaregistry.info/Elements/u/P60829,is software developer of 
http://rdaregistry.info/Elements/u/P60649,is degree supervisor of 
http://rdaregistry.info/Elements/u/P60308,is abstracts for 
http://rdaregistry.info/Elements/u/P60516,has title of series 
http://rdaregistry.info/Elements/u/P61057,has serialized version 
http://rdaregistry.info/Elements/u/P60683,has predecessor 
http://rdaregistry.info/Elements/u/P60305,is based on 
http://rdaregistry.info/Elements/u/P60688,has sponsored agent of agent 
http://rdaregistry.info/Elements/u/P60965,is place of birth of 
http://rdaregistry.info/Elements/u/P60031,is singer of 
http://rdaregistry.info/Elements/u/P60674,is restorationist of 
http://rdaregistry.info/Elements/u/P61019,has related timespan of place 
http://rdaregistry.info/Elements/u/P61009,has related resource of agent 
http://rdaregistry.info/Elements/u/P60241,is adaptation of 
http://rdaregistry.info/Elements/u/P60391,has writer of introduction (Deprecated) 
http://rdaregistry.info/Elements/u/P61028,has related place of nomen 
http://rdaregistry.info/Elements/u/P60459,has plaintiff 
http://rdaregistry.info/Elements/u/P60740,has choreography 
http://rdaregistry.info/Elements/u/P61107,is source consulted of 
http://rdaregistry.info/Elements/u/P60157,has medium 
http://rdaregistry.info/Elements/u/P60199,is separated into 
http://rdaregistry.info/Elements/u/P60170,has radio producer 
http://rdaregistry.info/Elements/u/P60685,has product of split 
http://rdaregistry.info/Elements/u/P60117,is libretto for 
http://rdaregistry.info/Elements/u/P60207,has special issue 
http://rdaregistry.info/Elements/u/P60745,is video game adaptation of 
http://rdaregistry.info/Elements/u/P61031,has modifier 
http://rdaregistry.info/Elements/u/P60671,is minute taker of 
http://rdaregistry.info/Elements/u/P60811,has sound designer 
http://rdaregistry.info/Elements/u/P60660,is artist of 
http://rdaregistry.info/Elements/u/P60682,has mergee 
http://rdaregistry.info/Elements/u/P60483,has granting institution or faculty (Deprecated) 
http://rdaregistry.info/Elements/u/P61066,is carrier version of 
http://rdaregistry.info/Elements/u/P61080,is editor of text of 
http://rdaregistry.info/Elements/u/P60232,is motion picture screenplay based on 
http://rdaregistry.info/Elements/u/P60467,has issuing body 
http://rdaregistry.info/Elements/u/P60645,is collotyper of 
http://rdaregistry.info/Elements/u/P61012,has related resource of timespan 
http://rdaregistry.info/Elements/u/P60587,has encoded bitrate 
http://rdaregistry.info/Elements/u/P60436,has filmmaker 
http://rdaregistry.info/Elements/u/P60691,is appellant of 
http://rdaregistry.info/Elements/u/P60286,is addenda to 
http://rdaregistry.info/Elements/u/P61015,has related place of timespan 
http://rdaregistry.info/Elements/u/P60713,has sequential resource relationship with (Deprecated) 
http://rdaregistry.info/Elements/u/P60257,is on disc with 
http://rdaregistry.info/Elements/u/P60942,is assigner agent of 
http://rdaregistry.info/Elements/u/P61058,has static version 
http://rdaregistry.info/Elements/u/P60156,has singer 
http://rdaregistry.info/Elements/u/P61068,is transformation by policy of 
http://rdaregistry.info/Elements/u/P60028,is narrator of 
http://rdaregistry.info/Elements/u/P60917,has variant access point for entity 
http://rdaregistry.info/Elements/u/P60138,is adapted as novel 
http://rdaregistry.info/Elements/u/P60668,is producer of 
http://rdaregistry.info/Elements/u/P60991,is epoch of 
http://rdaregistry.info/Elements/u/P60030,is speaker of 
http://rdaregistry.info/Elements/u/P60065,has court governed 
http://rdaregistry.info/Elements/u/P60104,is replaced by 
http://rdaregistry.info/Elements/u/P60004,is production company of 
http://rdaregistry.info/Elements/u/P60254,is illustrations for 
http://rdaregistry.info/Elements/u/P60978,is date of death of 
http://rdaregistry.info/Elements/u/P60116,is cadenza composed for 
http://rdaregistry.info/Elements/u/P60142,has actor 
http://rdaregistry.info/Elements/u/P60924,is preferred name of timespan of 
http://rdaregistry.info/Elements/u/P60357,has later title proper (Deprecated) 
http://rdaregistry.info/Elements/u/P60002,is degree granting institution of 
http://rdaregistry.info/Elements/u/P60215,is described in 
http://rdaregistry.info/Elements/u/P60250,has derivative 
http://rdaregistry.info/Elements/u/P60414,has lithographer 
http://rdaregistry.info/Elements/u/P60941,has variant name of entity 
http://rdaregistry.info/Elements/u/P61060,is transformation by audience of 
http://rdaregistry.info/Elements/u/P60728,is music for television program 
http://rdaregistry.info/Elements/u/P61086,has contributor agent to aggregated content 
http://rdaregistry.info/Elements/u/P60141,has conductor 
http://rdaregistry.info/Elements/u/P60667,is distributor of 
http://rdaregistry.info/Elements/u/P61104,is project supervisor of 
http://rdaregistry.info/Elements/u/P60190,is description of 
http://rdaregistry.info/Elements/u/P60755,is special effects provider of 
http://rdaregistry.info/Elements/u/P60545,has name of producer 
http://rdaregistry.info/Elements/u/P60709,has accompanying resource relationship with (Deprecated) 
http://rdaregistry.info/Elements/u/P60452,has director of photography 
http://rdaregistry.info/Elements/u/P60464,has annotator 
http://rdaregistry.info/Elements/u/P60477,has lyricist 
http://rdaregistry.info/Elements/u/P60872,is founder agent of resource of 
http://rdaregistry.info/Elements/u/P60015,is jurisdiction governed of 
http://rdaregistry.info/Elements/u/P60940,has preferred name of entity 
http://rdaregistry.info/Elements/u/P60937,is identifier for agent of 
http://rdaregistry.info/Elements/u/P60838,has colourist 
http://rdaregistry.info/Elements/u/P60861,has fellow student 
http://rdaregistry.info/Elements/u/P60289,is summary of 
http://rdaregistry.info/Elements/u/P60373,has appellee 
http://rdaregistry.info/Elements/u/P60456,has addressee 
http://rdaregistry.info/Elements/u/P60476,has screenwriter 
http://rdaregistry.info/Elements/u/P60508,has parallel other title information of series 
http://rdaregistry.info/Elements/u/P60736,has component of merger 
http://rdaregistry.info/Elements/u/P60195,is also issued as 
http://rdaregistry.info/Elements/u/P60275,is abridged as 
http://rdaregistry.info/Elements/u/P60193,is issue of 
http://rdaregistry.info/Elements/u/P60615,is performer of 
http://rdaregistry.info/Elements/u/P61083,has contributor agent to amalgamated content 
http://rdaregistry.info/Elements/u/P61049,has spoken word work 
http://rdaregistry.info/Elements/u/P61118,is key title of 
http://rdaregistry.info/Elements/u/P60380,has writer of added text (Deprecated) 
http://rdaregistry.info/Elements/u/P60255,is evaluation of 
http://rdaregistry.info/Elements/u/P60680,has hierarchical superior 
http://rdaregistry.info/Elements/u/P60938,is identifier for resource of 
http://rdaregistry.info/Elements/u/P60112,has dubbed version 
http://rdaregistry.info/Elements/u/P60994,is place associated with resource of (Deprecated) 
http://rdaregistry.info/Elements/u/P60287,is digital transfer of 
http://rdaregistry.info/Elements/u/P61064,is language version of 
http://rdaregistry.info/Elements/u/P60962,is opus number of 
http://rdaregistry.info/Elements/u/P60867,is trustee of 
http://rdaregistry.info/Elements/u/P60911,is appellation of entity of 
http://rdaregistry.info/Elements/u/P60577,is sequel to (Deprecated) 
http://rdaregistry.info/Elements/u/P60928,is identifier for entity of 
http://rdaregistry.info/Elements/u/P61110,is year degree granted of 
http://rdaregistry.info/Elements/u/P60603,is dedicator of 
http://rdaregistry.info/Elements/u/P60892,has audio engineer 
http://rdaregistry.info/Elements/u/P60222,has guide 
http://rdaregistry.info/Elements/u/P60053,has identifier for agent 
http://rdaregistry.info/Elements/u/P60906,has access point for entity 
http://rdaregistry.info/Elements/u/P60981,is date of manufacture of 
http://rdaregistry.info/Elements/u/P60276,is split from 
http://rdaregistry.info/Elements/u/P60450,has restorationist 
http://rdaregistry.info/Elements/u/P60855,has enrolled student 
http://rdaregistry.info/Elements/u/P60220,has prequel 
http://rdaregistry.info/Elements/u/P60303,is revision of 
http://rdaregistry.info/Elements/u/P60657,is compiler of 
http://rdaregistry.info/Elements/u/P60192,is subseries of 
http://rdaregistry.info/Elements/u/P60620,is writer of supplementary content of  (Deprecated) 
http://rdaregistry.info/Elements/u/P60813,has lighting designer 
http://rdaregistry.info/Elements/u/P60214,is imitated as 
http://rdaregistry.info/Elements/u/P60977,is date of conference of 
http://rdaregistry.info/Elements/u/P60361,is adapted as video 
http://rdaregistry.info/Elements/u/P60681,has hierarchical subordinate 
http://rdaregistry.info/Elements/u/P60376,has curator 
http://rdaregistry.info/Elements/u/P60893,has mixing engineer 
http://rdaregistry.info/Elements/u/P60526,has date of conference 
http://rdaregistry.info/Elements/u/P60061,has host institution 
http://rdaregistry.info/Elements/u/P60398,has contributor 
http://rdaregistry.info/Elements/u/P60927,is preferred name of agent of 
http://rdaregistry.info/Elements/u/P60612,is costume designer of 
http://rdaregistry.info/Elements/u/P60609,is draftsman of 
http://rdaregistry.info/Elements/u/P61014,has related place of resource 
http://rdaregistry.info/Elements/u/P60446,has minute taker 
http://rdaregistry.info/Elements/u/P60837,is researcher of 
http://rdaregistry.info/Elements/u/P60438,has distributor 
http://rdaregistry.info/Elements/u/P60429,has photographer 
http://rdaregistry.info/Elements/u/P60366,has name of place 
http://rdaregistry.info/Elements/u/P60608,is writer of added text of (Deprecated) 
